Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank,theta,Re{I1} Rot,Im{I1} Rot,Re{I2} Rot,Im{I2} Rot,Re{A1} Rot,Im{A1} Rot,Re{A2} Rot,Im{A2} Rot
0.9486946,0.0010001,1.1196885569094187e-06,1.063909876342554e-06,0.0010000589111437673,-5.759824041329242e-20,-1.6409228457791573e-10,-1.661395922345322e-09,2.7479892207510446e-07,-5.927420485714847e-08,1.5590316697810446e-09,1.277930649322942e-10,1.4531694971035865e-07,-2.937480978590711e-07,-1.928387994042888e-10,4.1461676699604945e-10,-1.299725843281558e-07,-1.1094095533896555e-07,-1.871389764408754e-09,-1.1756163031759562e-09,-5.97287674075522e-07,-1.0341653747016851e-07,-1.8511073889595535e-10,-8.065014242320716e-10,-6.048976028294471e-08,3.438092582582514e-08,4.1875920927685984e-10,1.2600600477748749e-10,-1.5098656616004115e-07,1.0786816456971662e-07,1.2386141692719418e-10,5.862166999817928e-10,-8.687059054271786e-08,-5.3818871636322605e-08,-1.4931431742318003e-09,-1.0613866957740593e-09,-3.7505431467090716e-07,-8.008709126697848e-08,4.056650240681613e-10,-1.5464863444608248e-10,2.1374548140408764e-07,7.011626258208815e-08,1mV,2,11,1.548798198433465,1.1196885569094187e-06,1.063909876342554e-06,-1.6409228457791573e-10,-1.661395922345322e-09,0.0011196225986615438,0.0010638472038869795,-0.00016407295255790373,-0.00166120019017363
0.7515633,0.001,9.982183245584338e-07,9.521144538895341e-07,0.0010000278631866507,3.3881317890172014e-21,1.5658950327211482e-10,-1.0978953618994556e-09,4.851714709750051e-07,2.6503331124916345e-08,8.37567720430388e-10,3.411645812481406e-10,1.0466653306889031e-07,-1.0014680244476259e-07,-2.895042588395621e-10,4.1893165266648224e-10,-2.4744293056978407e-07,5.1075423658635474e-08,-1.4944249622340495e-09,-1.2257206061623107e-09,-5.724613594187623e-07,-8.050899392403e-08,-1.7855688137708246e-10,-5.094040111906862e-10,-2.365760242453752e-07,6.437689686724327e-08,2.322999596293334e-10,1.5157686906550955e-11,-5.324416463766044e-09,-1.684741518936276e-08,5.385787950638093e-10,5.618732892184252e-10,2.3455565743308022e-07,-2.5876230886199238e-08,-1.295167088932057e-09,-9.905123954333067e-10,-2.4584914670899905e-07,1.2314309572415886e-07,1.2088345966041879e-11,-2.9629771584391753e-10,-1.075456733591362e-07,-4.603849913511933e-08,1mV,2,10,1.5486527481993129,9.982183245584338e-07,9.521144538895341e-07,1.5658950327211482e-10,-1.0978953618994556e-09,0.0009981905117898908,0.0009520879256859527,0.00015658077747169498,-0.0010978341827296543
0.5978954,0.0010001,8.917111062714593e-07,8.528345168270385e-07,0.001000078415784125,-7.792703114739563e-20,1.1551662152496554e-10,-9.225568246114178e-10,5.198194696985648e-07,7.458026539988847e-08,8.030117383451062e-10,2.7902447544671388e-11,1.656466681460737e-07,-2.2463179865162984e-07,-2.2336667446381294e-10,1.2343930422330359e-10,-1.5283307398840365e-07,1.0068319542307608e-07,-1.397640107619564e-09,-8.952331580802826e-10,-4.6480851797632555e-07,4.857003166853858e-08,-1.794879738049382e-10,-5.806562879032147e-10,-2.280101424984512e-07,-4.211515925169295e-08,5.645517911368737e-10,-2.767008574035879e-10,3.2010485837555366e-09,3.4248697452958516e-08,3.52894287320697e-10,4.09752652729335e-10,8.655350310392912e-08,1.6443531455534336e-08,-1.2948818202147495e-09,-9.981973756363276e-10,-4.489229905803817e-07,8.32164863814661e-08,1.8518092201654483e-10,-1.8240745312078808e-10,2.4821438925194797e-09,-5.6696254469490234e-08,1mV,2,9,1.5482206904885185,8.917111062714593e-07,8.528345168270385e-07,1.1551662152496554e-10,-9.225568246114178e-10,0.000891641187528581,0.000852767646383371,0.00011549850700277753,-0.0009224121555945384
0.4763719,0.0010005,7.974984073206614e-07,7.644034478423066e-07,0.0010005092288415287,8.809142651444724e-20,-4.495201776454657e-11,-9.41927676892767e-10,4.281132806190385e-07,-8.855970133226045e-08,5.659809490562009e-10,2.7938196526698137e-10,1.3201162039909443e-07,-4.8117620958248697e-08,-3.8302042991029313e-10,2.0192660761762242e-10,-1.823172489968178e-07,4.370959784204814e-08,-1.2900687196004949e-09,-7.28911564253899e-10,-4.757054082973953e-07,1.996408969233685e-08,-2.416672534835275e-12,-3.527619960058063e-10,1.136674867235435e-09,8.963403102133434e-08,3.7487208263508996e-10,-2.573093759245693e-11,1.5502942355845296e-08,-1.6961646516360294e-08,2.5039049386343914e-10,2.2665972160190628e-10,8.661778940429438e-08,-2.7662338392759266e-08,-8.882465351270972e-10,-9.522218022326558e-10,-8.380217548629011e-08,-1.0733992197874349e-07,-3.30769313771804e-11,-1.0704775677956169e-10,3.837666407192688e-08,3.358198748481581e-08,1mV,2,8,1.5478890986180203,7.974984073206614e-07,7.644034478423066e-07,-4.495201776454657e-11,-9.41927676892767e-10,0.0007970925048278368,0.0007640143896797385,-4.490627098302128e-05,-0.0009409690956812784
0.3780242,0.0010004,7.116957758658208e-07,6.829455855957473e-07,0.00100041197743466,5.082197683525802e-20,1.195329871972955e-10,-7.071510864097036e-10,7.145573498914277e-07,-1.228189516719579e-08,6.628382995612605e-10,4.518309484425466e-10,3.947517460634976e-07,7.516061599090028e-08,-3.1500511905674217e-10,-1.1607915060669645e-10,-2.450347679425572e-07,-1.3181434525521036e-07,-9.925112355423314e-10,-6.298325685749938e-10,-5.839617727802809e-07,3.739098058382817e-08,-1.200029428460635e-10,-4.6378543474585697e-10,-9.262379647425077e-08,-4.7765193648045323e-08,2.833020178157597e-10,3.99277317951659e-11,5.417399603102933e-08,1.264993840159307e-07,1.5526760714127448e-10,3.6912113710302906e-10,8.67954249935817e-08,6.506638577723319e-09,-9.666242407239336e-10,-6.698631657146159e-10,-2.3020616458081674e-07,9.241040698044573e-09,7.753367403757745e-11,-1.5485512631286655e-10,5.6777019045751984e-08,-3.75204674747945e-09,1mV,2,7,1.5474118524095941,7.116957758658208e-07,6.829455855957473e-07,1.195329871972955e-10,-7.071510864097036e-10,0.0007114026940089328,0.0006826643432908645,0.0001194345582403892,-0.0007065687856955457
0.3004808,0.0009995,6.355560695388388e-07,6.105433639864591e-07,0.000999450814332439,2.371692252312041e-20,9.90686735715816e-11,-5.137260150631187e-10,4.811119320923959e-07,-1.98306850713943e-07,5.919620323214114e-10,2.870212628346784e-10,3.588608283537211e-07,1.6078020210488878e-09,-2.0541907572748277e-10,1.8681953893246045e-10,-3.109051133606727e-08,1.156126257284017e-07,-7.416903885975141e-10,-5.912988912972328e-10,-4.3798541339029076e-07,-1.3447069683866455e-07,-7.527424492057527e-11,-2.464622916085442e-10,1.440881247000772e-08,-2.148523651209452e-08,1.8365989537132762e-10,1.8666099710707236e-10,1.332426301533974e-07,3.4464543914404566e-08,4.752490092496269e-11,2.592807201245686e-10,2.117689478695777e-08,-3.875668032184667e-08,-8.898432379086552e-10,-3.9502384914181907e-10,-2.7285864893859714e-07,-2.9965503400793335e-09,3.7394053602965494e-11,-8.793126943222692e-11,-2.9582961745338385e-08,3.793363996041547e-08,1mV,2,6,1.5471162349877101,6.355560695388388e-07,6.105433639864591e-07,9.90686735715816e-11,-5.137260150631187e-10,0.0006359052996153137,0.0006108788498954378,9.917757746731544e-05,-0.000514290742159619
0.238186,0.0010014,5.672431122353603e-07,5.454178430834637e-07,0.0010014161394863916,-2.710505431213761e-20,-2.7319679292300313e-11,-5.37767640930279e-10,5.055948637272866e-07,-1.304230998908376e-07,4.655088527744955e-10,3.677002885325563e-10,2.720750356040926e-08,-1.4933842960537985e-08,-2.58325390617606e-10,-4.05828188281787e-11,-2.045649207360034e-07,-2.1064536972993232e-07,-7.171173037601282e-10,-6.390991636244127e-10,-2.926261750579013e-07,2.3494972400501375e-08,-2.0935755773689214e-10,-2.228620998827733e-10,-2.0609594666770086e-07,9.252335484027311e-08,1.539757725917042e-10,1.5274288835873073e-10,4.59556287901704e-10,-3.899179886380047e-08,-6.873956196690199e-11,3.694876901786264e-10,9.294578134447032e-08,7.056103963986785e-08,-5.378165878578393e-10,-5.520440130803047e-10,-2.728151834895669e-07,-8.34759217511724e-08,1.0744698533870867e-10,-6.527308864640871e-11,-4.244247437998873e-08,3.3236541912376885e-08,1mV,2,5,1.6155718402483128,5.672431122353603e-07,5.454178430834637e-07,-2.7319679292300313e-11,-5.37767640930279e-10,0.0005664409528353409,0.0005446465476012786,-2.7242466394132734e-05,-0.0005362477622504199
0.1890121,0.0009996,5.057811441855289e-07,4.863459822637829e-07,0.000999561010348755,-3.3881317890172014e-20,1.982136977283382e-10,-3.0434045378447284e-10,7.240393800973939e-07,6.569578059326146e-08,5.203731170235164e-10,2.974312266587724e-10,3.6891183614818505e-07,-5.4824413140190654e-08,-2.389260982215913e-10,1.1570889528823522e-10,-5.089914783571656e-08,1.3782069573568258e-07,-5.744903189137409e-10,-3.66177823951284e-10,-2.875936602121581e-07,5.7186175022739995e-08,-5.255296211580746e-11,-1.7471597682582067e-10,-1.5830787154246997e-07,-3.011276309357647e-08,2.1741369615286992e-10,2.2900409401023986e-10,1.0168446095935612e-08,8.951818715822094e-08,1.3535423448326273e-10,2.2140531267627265e-10,5.0630372738655304e-08,-8.757493201860249e-08,-1.0473719496262402e-10,-1.9150659239534145e-10,-1.4009573803295947e-07,-1.0793355605379638e-07,1.0987980183776525e-10,-7.665941536779504e-12,-6.231761231006166e-08,3.918787781303774e-08,1mV,2,4,1.6011359205194562,5.057811441855289e-07,4.863459822637829e-07,1.982136977283382e-10,-3.0434045378447284e-10,0.0005060032743864806,0.0004865595768827486,0.00019838783991394805,-0.00030460783445694357
0.1502404,0.001,4.5239036851446145e-07,4.34693775406626e-07,0.0009999719992643515,4.404571325722362e-20,2.128020341079002e-12,-3.8229385477303424e-10,7.257736269504719e-07,1.0559345025356008e-07,4.502448134921945e-10,2.8858359703784173e-10,4.465700067374437e-07,1.5368705694423383e-07,-2.764784222004283e-10,-5.2053076918068836e-11,-3.749268747759354e-07,-9.565540719368108e-10,-4.927341036670339e-10,-3.8701205320490526e-10,-4.4538635891124526e-07,6.729270151978785e-08,-1.2337133048128642e-10,-2.354775208261088e-10,-1.576315224216151e-07,-4.268660688577641e-08,2.768576457921857e-10,1.1498008706630878e-10,4.663803514102807e-08,-1.7661076928221505e-10,3.666594807573116e-11,2.4313720508117796e-10,1.193758004322707e-07,-6.13678875663285e-08,-2.6615623899674463e-10,-2.1072130490904487e-10,-1.914936034204083e-07,3.9684665299324804e-08,8.239922361853506e-11,-6.460291873210107e-11,5.7587882277754056e-08,-6.147862528409874e-08,1mV,2,3,1.5899109012601091,4.5239036851446145e-07,4.34693775406626e-07,2.128020341079002e-12,-3.8229385477303424e-10,0.00045240303613228275,0.0004347059474929466,2.1281395183545726e-06,-0.0003823152646906053
0.1193355,0.001,4.037290501319514e-07,3.880922096903964e-07,0.0010000163337691918,-1.0333801956502464e-19,1.2050801854770483e-10,-6.053861565352508e-10,5.42928153976753e-07,1.1265246317153749e-07,5.618007437464277e-10,3.0014490513347737e-10,3.2666493350250864e-07,9.034364288478836e-08,-1.3181555461482057e-10,2.3789727029371014e-10,-2.4268388362030743e-08,1.4035695073268114e-07,-6.21403340214194e-10,-3.871122916063193e-10,-3.062027350467779e-07,-6.395141553276363e-09,4.669491900703673e-11,-3.439540759217942e-10,-1.1139964857447889e-07,-1.1794821154768334e-07,3.1827014288208133e-10,1.873190683310898e-10,2.1811505000964655e-07,-3.7239062000855536e-08,-9.490330146482648e-12,1.9267157000897654e-10,-2.1123062662743952e-08,-1.0157510821541129e-10,-2.4719628173582095e-10,-2.1629617770723552e-10,-2.5212909598241663e-07,-7.840216220754847e-09,8.687616476473096e-12,-1.0174966931967634e-10,-1.1499438372116829e-07,-5.975987246516433e-08,1mV,2,2,1.58092895388274,4.037290501319514e-07,3.880922096903964e-07,1.2050801854770483e-10,-6.053861565352508e-10,0.00040372245582254043,0.00038808587078535646,0.00012050408194383313,-0.0006053663805442712
0.0946587,0.0009967,3.5909960969973846e-07,3.4523493536534054e-07,0.0009967369594772431,-6.352747104407253e-20,7.441854810427636e-12,-9.12966461874046e-10,3.457491659337952e-07,1.190752558713242e-07,7.190546492954612e-10,2.4642137340448206e-10,1.5881376407650587e-07,1.7445064492263766e-07,-2.1586303211141467e-10,3.551095637460625e-10,-1.1616709013702364e-07,2.920347765189598e-08,-5.893878588283901e-10,-2.903810135757846e-10,-2.690936026643179e-07,3.1779647123470627e-09,-2.3635828080588954e-11,-3.47956913006628e-10,-6.752450943202133e-08,-9.486470165518993e-08,3.783286267698261e-10,1.6674717009512197e-10,1.1264886323970794e-07,-4.746598448884405e-08,-2.010412143510448e-11,3.376374344970382e-10,-5.692740720887501e-08,7.651385083757996e-08,-3.275027197897569e-10,-2.5824293040337473e-10,-2.2812899365745278e-07,-6.094632992914853e-08,6.574411176617413e-12,-1.9166942979090137e-10,-1.1301564382440917e-08,4.833399263543432e-08,1mV,2,1,1.5773396797632138,3.5909960969973846e-07,3.4523493536534054e-07,7.441854810427636e-12,-9.12966461874046e-10,0.000360275202284136,0.00034636513884907537,7.4906597064557015e-06,-0.0009189538446413545
1500059,0.0009914,0.00018657152685752298,2.4134825984065185e-05,0.0009913714402010425,1.0842021724855044e-19,4.263538442501841e-07,2.543698765639529e-07,1.8141709072699426e-06,-9.537781862426666e-07,-4.0883589354013055e-09,-1.6966412661420607e-07,-2.5946039354841302e-06,-2.375689537649731e-06,9.571823393243802e-08,8.99640764653527e-08,1.6646567721958025e-06,2.867260746535224e-07,8.395727455508354e-08,-9.191726851894447e-08,-8.482610094907727e-07,-4.915896822151807e-07,2.581571277051589e-08,-4.146642426073201e-08,1.2982429199341387e-06,-7.592066143557415e-07,5.102573834012942e-08,-4.87295598789079e-08,1.5328717561090049e-06,-1.1152359777850425e-06,-9.39874319517369e-08,-2.128686349934159e-08,1.5534813083026034e-06,5.810818089901344e-07,3.976282853215056e-08,-4.535385935226338e-08,-7.93247939632853e-07,-2.1193096904437152e-07,4.200989418418101e-08,-5.4367603826552316e-08,2.257455086683554e-06,1.2536099577939034e-07,1mV,1,73,-1.0102154363150146,0.00018657152685752298,2.4134825984065185e-05,4.263538442501841e-07,2.543698765639529e-07,0.188195381964693,0.024344887299931502,0.43380781980000777,0.2588170437845367
1191504,0.001185,0.00023908070702493314,1.90378684969028e-05,0.0011849616123401326,-1.0842021724855044e-19,-7.749809124764587e-09,3.291823803301465e-07,-3.6223230595100925e-06,3.7940252639278368e-06,-5.5952553100869175e-08,-1.832506465124256e-07,-5.992592373983652e-07,3.5846403399893157e-06,-4.968110634832898e-08,6.808656158628507e-08,-4.4195764678602207e-07,-9.088761802281853e-08,-3.421526392739316e-08,-5.819463750663957e-08,1.8116777191840977e-06,-2.73162144642656e-06,1.043269825880974e-07,5.497581221152382e-08,1.8774658746099545e-06,-7.508070763295226e-07,-1.8061742277934635e-08,-1.148056789193921e-07,1.546592724460502e-06,-3.2931135050050484e-06,7.765326459208484e-08,1.1585569320587255e-07,1.9201298297512294e-06,1.1777394929789779e-06,-1.2234771047799187e-08,-7.291840417178633e-09,-4.822452293537608e-07,-2.1904648232728484e-07,2.8877454631041895e-08,5.851100341290223e-08,9.691528675057236e-08,1.286114349853521e-06,1mV,1,72,2.0872089441099,0.00023908070702493314,1.90378684969028e-05,-7.749809124764587e-09,3.291823803301465e-07,0.2017624069296071,0.016066232271698414,-0.005519280210697917,0.23443800591950562
946464.9,0.0011946,0.0002505420391777862,1.6322612837463404e-05,0.0011945634122310397,1.0842021724855044e-19,-3.171910832308391e-07,3.2340214758878515e-07,-3.0754556156107498e-06,8.764980215601929e-07,-1.2299998370739376e-08,-1.7107399021636565e-07,2.428056968876211e-06,5.993879531586091e-07,1.7225063986005818e-07,-1.6040192929377882e-08,-5.743984570033265e-09,-5.589574285076186e-07,3.874122766142894e-08,2.177637893026649e-09,-1.5291911939555218e-06,-1.2248750519815238e-07,-3.170455290166144e-08,2.5975743451436064e-08,-4.035949805521539e-07,-9.849599190856383e-07,1.5018419645220582e-08,-3.640488329539945e-08,-3.9257718266602315e-07,-5.025031212221011e-08,1.290897758010266e-08,-7.292239991023443e-09,4.4196255469437143e-07,-2.2336400471010656e-06,-3.39570403093887e-08,-3.74105792250863e-08,2.539376784676432e-07,-9.396274277933809e-07,-4.2746737230987775e-08,-4.949878550433769e-08,2.0936136088758625e-06,1.9414536848584883e-06,1mV,1,71,0.8752359678013217,0.0002505420391777862,1.6322612837463404e-05,-3.171910832308391e-07,3.2340214758878515e-07,0.20973523599710672,0.013664082350369556,-0.2222811077684012,0.2266336962833197
751816.4,0.0012113,0.00026096844610096453,1.5768713321756496e-05,0.00121126835811772,0.0,-3.7421511047382226e-07,1.344985516596591e-07,-2.5930794088417242e-06,1.3107491948950063e-07,-1.1759281224024186e-07,-2.1748085704398449e-07,-2.8625971610711403e-06,3.154492532557131e-06,-3.580653417919015e-08,-6.752848137621674e-08,2.5531270564458926e-06,2.427240376832338e-06,-6.472497616580753e-08,2.7707523096558407e-08,1.0332236000983612e-06,7.489375348702595e-07,3.5189179503443365e-09,-9.675073374205542e-08,3.411907063556913e-07,2.954620234729285e-07,-3.8155370581926314e-09,3.370621794624887e-08,-9.531672382968626e-07,-1.4778011797150223e-07,1.445836769509729e-08,2.967966252110908e-08,-2.0476767855695787e-06,-2.316576547098244e-06,-5.1651395245364385e-09,1.705178287327621e-08,-1.0537076424136504e-06,-7.509267557799028e-07,-6.23350432301403e-08,-5.144212265473087e-10,-1.3451482781336362e-06,-8.448083527095048e-07,1mV,1,70,1.0674260187875946,0.00026096844610096453,1.5768713321756496e-05,-3.7421511047382226e-07,1.344985516596591e-07,0.21545056002825236,0.013018348259555522,-0.25505895458031225,0.09167203305992246
