Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank
7.524077,0.0500001,0.00010527273175783848,-0.00010992858797021365,0.0006136162161702299,-0.049996327468641986,2.436203832056777e-06,1.2595339539885378e-06,3.2108934487095747e-07,-1.4451163384196383e-07,1.4060376402156257e-05,-1.9622213177926696e-05,-2.921777373260616e-08,-1.3611805537841042e-06,7.709324489651365e-07,4.810662879009476e-07,-4.300785856765386e-07,4.236165135799701e-08,1.9136077265860943e-06,-3.2836271151350306e-06,9.166115823941e-08,-5.333735176703114e-07,1.6674826385789324e-07,9.280641710843273e-08,2.474712425418458e-07,-2.082453777389986e-07,2.028907011530289e-07,-4.756701792770177e-07,1.808373664730352e-07,1.4025584538813186e-07,2.6976366770222822e-08,2.740692850870469e-08,6.700175942026639e-08,-3.8422348431463295e-07,1.1165669065217283e-08,-4.9958397818957406e-08,-1.095139029886781e-07,-2.894188055396539e-07,1.1413598380370818e-09,1.6867965973944358e-08,2.3051625823964173e-08,3.5481657056660283e-08,50mV,2,20
5.98659,0.0500007,9.466723489438586e-05,-9.777187560553305e-05,0.0007389497882811999,-0.049995222614296383,2.1887164586414853e-06,1.2462757018412902e-06,1.3330377038928795e-07,-1.644593371101055e-08,1.3283663797196658e-05,-1.751636079520551e-05,8.481847486932435e-08,-1.0481064852487652e-06,6.965137691772002e-07,4.7083334792283266e-07,-1.692742923482476e-07,1.084936031461432e-07,1.8970349114020346e-06,-2.957695083181856e-06,-2.4171417800320716e-07,-2.6063701838036657e-07,1.5269274881485765e-07,9.499826030487228e-08,3.0065384840923165e-07,3.767916815589277e-08,2.1903858935576932e-07,-4.3580482477893494e-07,-1.4406438880286335e-07,4.056544545417479e-07,2.495201949257684e-08,2.6318392861785284e-08,1.121584050105116e-09,-2.1088089729500232e-07,1.4229452262664035e-08,-4.71098181509474e-08,-2.4299260496650554e-08,1.8172611130863906e-07,1.3095330325445004e-09,1.589003729556336e-08,-1.4940735393276967e-08,2.6620504234047237e-07,50mV,2,19
4.76372,0.0500002,8.503732441810157e-05,-8.700727971631347e-05,0.0008385435687026339,-0.04999314548812664,1.9633261721382734e-06,1.2098155084363587e-06,-3.628426744748084e-08,-3.333277059717782e-07,1.2445079348883238e-05,-1.562926957291391e-05,-5.63081393742084e-08,-8.376278654209974e-07,6.280346758657965e-07,4.530556890748918e-07,-1.5369816626935727e-07,-4.154490988009618e-08,1.8484213201954594e-06,-2.657174701177573e-06,1.8753079506957323e-07,-1.839930514549493e-07,1.40935662266982e-07,9.552862353639256e-08,1.397451817095937e-07,2.205030737908674e-07,2.2922976583962045e-07,-3.978742912108737e-07,-4.1503754055722426e-08,1.581066455937517e-07,2.3538225774855074e-08,2.506448261641587e-08,-1.1329021780214834e-07,7.717318110841811e-11,2.0170011011020605e-08,-4.634797688547962e-08,1.83834283885486e-07,2.6944569062156337e-07,1.8749068885682783e-09,1.3165831081237995e-08,1.444579379207675e-07,-3.1525250984856616e-09,50mV,2,18
3.76506,0.0499994,7.605596344268681e-05,-7.719396341865891e-05,0.0009201204893103038,-0.04999091368234852,1.7534038464735172e-06,1.1589922085385757e-06,9.107464631004613e-08,-9.882718828228014e-08,1.1555671600672033e-05,-1.3891333687278848e-05,4.1416271688637504e-10,-6.794739320612537e-07,5.621185131798901e-07,4.317969656402565e-07,-4.6827925613209993e-07,1.678719007273725e-07,1.7743960790399928e-06,-2.3754368430485584e-06,3.3547178631485727e-08,-5.596298287664172e-07,1.279026899208029e-07,9.459382837166393e-08,3.9999638495247536e-07,-9.009584479673211e-08,2.31792696465118e-07,-3.6047773374804306e-07,-2.3290870983961254e-08,1.7671504442415218e-07,2.239606049800005e-08,2.4645654431084316e-08,-1.1446070049588119e-07,3.3386411275656894e-08,2.2965933320919125e-08,-4.23827651245415e-08,5.4727369019235516e-08,6.99079682909431e-08,1.5256977852619193e-09,1.285222922378176e-08,1.7191610957402133e-07,8.454451518578837e-08,50mV,2,17
3.008665,0.0500004,6.832308787780455e-05,-6.890534611793785e-05,0.0009814178084044127,-0.04999077005128359,1.5744174424856723e-06,1.0993300738759607e-06,5.719047605460775e-08,3.564307627655302e-08,1.0706038608902573e-05,-1.2414143427206325e-05,-8.435544146162518e-08,-1.199871819325923e-06,5.068882807537964e-07,4.0777323372031267e-07,-1.7730028577101863e-07,-1.434906379411912e-07,1.6893222944284863e-06,-2.1301591783244745e-06,1.6106301485171885e-07,-2.493749065793215e-07,1.1638049540680267e-07,9.129491007238576e-08,3.7107439177673085e-07,-1.3371024630303566e-07,2.2952420952272389e-07,-3.258424282657458e-07,-3.2907545305185213e-07,6.253625856309532e-07,2.0693590436858875e-08,2.3506671134744626e-08,-1.0167953550360867e-07,1.8935336279808154e-07,2.5015206112601935e-08,-3.8325541093701476e-08,-3.405910184397788e-09,1.6824081159336967e-07,2.23946904786115e-09,1.1338192071283345e-08,-5.6657991502743904e-09,8.54648036129592e-08,50mV,2,16
2.38186,0.0499999,6.105867055545838e-05,-6.123765695944623e-05,0.0010326465898470325,-0.04998922325519975,1.4053747276082633e-06,1.0324111453859844e-06,4.1393124990097095e-08,-1.935068417395106e-07,9.837623093257843e-06,-1.1038599766929369e-05,2.443817383352334e-10,-8.983059136543951e-07,4.5325301606101665e-07,3.8241561114892117e-07,-2.937147002062313e-07,-3.338479818831231e-08,1.5887805489785241e-06,-1.8992446200932427e-06,9.99881471315539e-08,-4.030885408095172e-08,1.0439257164049998e-07,8.772823032245044e-08,3.1149931963654946e-07,2.726656781263916e-08,2.237597424599697e-07,-2.9339738603817383e-07,-1.9330597921947982e-07,3.13487726002333e-07,1.901330585097743e-08,2.2634819522085068e-08,6.318682994741732e-08,-1.6683168036098633e-07,2.5225183680983968e-08,-3.643363270646304e-08,4.9686669941199554e-09,1.6448883672113312e-07,2.0253140251983847e-09,1.0469065029440048e-08,3.1418875608461867e-07,4.042074268053104e-08,50mV,2,15
1.890121,0.0499999,5.4597482342366304e-05,-5.4511303703409196e-05,0.001072515258908152,-0.04998842776007091,1.2551145366061218e-06,9.610027517480806e-07,-5.785802905022167e-08,-1.5405702296080946e-08,9.011192042746066e-06,-9.827679404147407e-06,9.447798439352735e-08,-5.122982000570464e-07,4.0526123688014744e-07,3.554110926899723e-07,-5.06576490857467e-07,6.019282935043891e-08,1.4849242404917499e-06,-1.694846566156506e-06,2.520244577855144e-07,-2.1848273713449595e-07,9.479077970731131e-08,8.342414868517211e-08,3.155894904239754e-07,-1.4200958069090908e-07,2.1431876207678368e-07,-2.6258797018383407e-07,-3.1602933293896034e-07,4.362324034106836e-07,1.7251825519237548e-08,2.1180223533380148e-08,4.052878638698765e-09,-2.237572012949748e-08,2.7028703720574083e-08,-3.3987275262970163e-08,-9.912896819823843e-08,-8.03977537587806e-08,1.8377672097408004e-09,8.985250062711283e-09,7.020444490604247e-08,-3.2385081782236e-08,50mV,2,14
1.502404,0.0500005,4.8834562075695944e-05,-4.858265528489824e-05,0.001104337273770238,-0.04998829517754944,1.1225320151336443e-06,8.911670077857097e-07,-5.4040536315290794e-08,-6.870408585034263e-08,8.231164874749656e-06,-8.75707554325715e-06,-6.033272600767928e-08,-8.514450633816861e-07,3.6295768981218574e-07,3.289265186860647e-07,-1.5557089438515602e-07,-2.4400873950815752e-08,1.3799630776593717e-06,-1.5114407447862452e-06,2.9715532712387666e-08,-2.5018067685357045e-07,8.516454839599787e-08,7.81354540007219e-08,2.8620058580177864e-07,2.0469282907614353e-07,2.0448754713873033e-07,-2.3541816551478288e-07,-9.709031305681687e-08,4.575398509219601e-07,1.5832717452113427e-08,2.010286901243825e-08,6.961793297667859e-08,-5.439424438549245e-08,2.6154797078831702e-08,-3.0519225860466915e-08,3.711516210954885e-08,-5.045647720649913e-08,1.7333419012660402e-09,8.438325064550401e-09,3.4511462358698514e-07,9.467734431164814e-08,50mV,2,13
1.195791,0.05,4.368594082518139e-05,-4.333901656066174e-05,0.0011290716480052742,-0.04998723451737766,1.0049170659664983e-06,8.237596231895416e-07,1.1780874061936492e-07,9.397764005457715e-09,7.49975129795982e-06,-7.809110514728936e-06,-2.0691413873798036e-08,-1.12695143251606e-06,3.2455549392398626e-07,3.0331500058605343e-07,-2.7286256317077826e-07,9.0414816246308e-09,1.2750019148269937e-06,-1.3490271559824604e-06,8.774848230260535e-08,-3.2882498257170375e-07,7.626684699163225e-08,7.321413443472844e-08,3.125398714592393e-07,-1.1496042611639785e-07,1.9287541748099792e-07,-2.1116340855117325e-07,-9.99611555398908e-08,4.862849569169735e-07,1.447374660702053e-08,1.8173660742492226e-08,1.2283394963947551e-08,2.6821543530773334e-08,2.543306202610936e-08,-2.7569739845072897e-08,-6.1063288846623e-08,1.1272685257132485e-07,2.0731453795282723e-09,7.480573236228826e-09,2.4259773002338667e-07,-3.596657762894587e-08,50mV,2,12
0.9486946,0.0499964,3.902124577804138e-05,-3.858703802021902e-05,0.0011461770029839152,-0.049983279138820405,8.979603152150902e-07,7.757424323587234e-07,-1.212828446236821e-07,8.732467122417514e-08,6.801483351538104e-06,-6.942904707775414e-06,-4.1775139428633135e-07,-5.14565803115964e-07,2.8948410243147914e-07,2.880518797432727e-07,-1.0333104968233059e-07,-6.81194963675401e-08,1.1700407519946155e-06,-1.195452401943507e-06,9.706456995056429e-08,-9.136019591566748e-08,6.734208770434279e-08,7.409190806668044e-08,4.382034635632412e-07,9.96820251380174e-08,1.7876410729350932e-07,-1.834986291352915e-07,2.996892000800848e-10,4.766820048867219e-07,1.2124229646919842e-08,2.1323655724526455e-08,1.0106599883695132e-07,-5.981952116414625e-08,2.3091864619231065e-08,-2.0832437482470927e-08,-1.324909290472271e-07,1.1402726613610074e-07,4.874773157267493e-10,9.774164679063733e-09,6.37553437994913e-08,1.698028546671846e-07,50mV,2,11
0.7515633,0.0500003,3.481396042998143e-05,-3.436759927435742e-05,0.0011626061871030462,-0.04998674838146559,8.013694184195732e-07,7.077287036976881e-07,-1.3514313190384945e-08,-1.703081045594293e-07,6.1584581223965875e-06,-6.179450354963063e-06,-5.356488547096482e-07,-3.2849153753020045e-07,2.5822180678087626e-07,2.6226855679251995e-07,-2.110840800091589e-07,2.714921018404911e-08,1.0717087152358612e-06,-1.0639747348166333e-06,1.2834673088230113e-07,-2.1538881351050113e-07,6.021569983539291e-08,6.763032210602396e-08,1.1848789458560768e-07,1.4546501265678552e-08,1.671164013258485e-07,-1.641266654666441e-07,-6.586475381320533e-08,5.42503702526079e-07,1.098238698753373e-08,1.909917513071777e-08,-1.2428230320112775e-07,2.0656688301715704e-09,2.2802591654465034e-08,-1.934541401872253e-08,1.1644656569666978e-07,-4.2631125332889814e-08,8.202866240395701e-10,8.66162496663173e-09,2.817734344389435e-07,8.067813264606454e-09,50mV,2,10
0.5978954,0.0500007,3.1117117789590514e-05,-3.068180517742254e-05,0.001175476635374987,-0.04998689201253052,7.170122423366254e-07,6.446393108550096e-07,2.4335278748317243e-09,-1.3949681045270194e-07,5.573990173572082e-06,-5.513223184563863e-06,-4.004144618368519e-07,-2.4035752735224e-07,2.309391964831389e-07,2.3847330875124705e-07,-3.211304454526139e-07,-2.6560112895516524e-07,9.800064674633382e-07,-9.496458434441827e-07,5.227711143990265e-08,-2.8288447596888286e-07,5.414101176948002e-08,6.173276428879828e-08,2.5339812319340383e-07,1.3098479160329973e-07,1.5472015653904095e-07,-1.4686685185048787e-07,-1.8913349678330637e-07,8.004666419337802e-07,9.801717536734406e-09,1.711458051242662e-08,9.469792774810674e-08,-1.42187793696855e-07,2.1440195760900766e-08,-1.746766986419474e-08,-4.478489524857985e-08,-1.6825683198138092e-08,8.931992768690135e-10,7.526415852736628e-09,1.3356495795658874e-07,-8.211678558656238e-08,50mV,2,9
0.4763719,0.0500002,2.7827966402727458e-05,-2.7419170294853986e-05,0.0011861196972861902,-0.04998610756594514,6.419694303288576e-07,5.857875868548951e-07,6.934010630293302e-09,-2.1829855791508376e-07,5.0414503789909635e-06,-4.923230964011337e-06,-4.67050989556092e-07,-8.19450691241686e-07,2.06401265350751e-07,2.1636384747049665e-07,-1.2997893220706188e-07,-8.381040576439526e-08,8.940606213168465e-07,-8.480500669485143e-07,9.131774741170938e-08,-3.0546460520086054e-07,4.859748243021624e-08,5.616750246455647e-08,3.956308844621249e-07,1.258778233616145e-07,1.4294848591380334e-07,-1.3179420789688923e-07,-1.2617944859796436e-07,4.4153161630850406e-07,9.071988862821616e-09,1.5242769425734726e-08,8.569824828764188e-08,1.3986991976521242e-07,1.9962574607633456e-08,-1.618857998828901e-08,-6.136555489849335e-08,1.9695685991909359e-07,9.025644642440911e-10,6.39329601840906e-09,5.933717490248591e-08,-6.696832652776841e-08,50mV,2,8
0.3780242,0.0500001,2.483381112614067e-05,-2.4460370357326526e-05,0.001194545316525766,-0.049985875546532575,5.745483455388041e-07,5.312331938320073e-07,1.5505249672619862e-07,-2.661796306905235e-07,4.544265923469172e-06,-4.388481460739011e-06,-3.696944286990714e-07,-6.721772529920159e-07,1.8465264949927487e-07,1.9580582266184337e-07,-3.4141413492725374e-07,-1.5395637072992492e-07,8.119739209141148e-07,-7.559319520003058e-07,-8.357857417705718e-08,-3.0372854756761303e-07,4.336377634654673e-08,5.094309925447695e-08,2.3146941608359426e-07,-8.253544804374209e-08,1.313111655769912e-07,-1.177691868337923e-07,-1.366518105127717e-07,4.07999839346596e-07,8.232369165986364e-09,1.3634919090751075e-08,4.421123277525535e-08,-1.4817897687132714e-08,1.9126487130141102e-08,-1.4740436348962419e-08,2.1595626670240333e-09,4.6480769329277765e-08,7.175900811593764e-10,5.507492305073215e-09,2.299156594173714e-07,1.343154855135575e-07,50mV,2,7
0.3004808,0.0500005,2.2177741279308703e-05,-2.1845180121281905e-05,0.0012008043163936127,-0.0499861186144886,5.145974019502483e-07,4.807362679079157e-07,3.344943216753014e-08,-1.5380920413109047e-07,4.0945902048083525e-06,-3.915603800820507e-06,-3.634137736860511e-07,-6.035639198776212e-07,1.6518832000733497e-07,1.7690496888616153e-07,-3.8405631985214304e-07,-1.2919536950515955e-07,7.365666174577322e-07,-6.743686211010869e-07,-5.530360580318526e-08,-2.0183423942776236e-07,3.8990906477711095e-08,4.601835464001213e-08,3.037098755291723e-07,9.368374879864647e-08,1.2018583474393188e-07,-1.0517153814832462e-07,-7.073309561332706e-08,6.440448992170746e-07,7.311354849510467e-09,1.209334896796021e-08,3.6070743296649414e-08,-2.0766024687756673e-09,1.771583119876085e-08,-1.3273631719738575e-08,1.0104542644903619e-08,1.5329809851081405e-08,7.753091084843776e-10,4.705413349192895e-09,2.3028865824444728e-07,-6.691365833474793e-08,50mV,2,6
0.238186,0.0499862,1.8393615145615068e-05,-2.078120538646527e-05,-0.0022091651028699243,-0.04993737244076056,5.12689097524521e-07,3.677322073812788e-07,-1.8234482974217728e-07,1.42618576406206e-07,2.8902989681000136e-06,-4.163091174235799e-06,-5.439321687095104e-07,-6.670702847503307e-07,1.8319324739416656e-07,1.1322260071619735e-07,-3.20361356342639e-07,-9.372427485604323e-08,4.2114097693320973e-07,-7.891210031442075e-07,-1.7727200149977117e-07,-4.7002083803707547e-07,4.67721525658439e-08,2.3783138837645112e-08,1.734698662402442e-07,-2.9391412641561284e-08,5.04304468381167e-08,-1.33477674463286e-07,3.492344044708733e-07,5.20906120263647e-07,9.566601217426842e-09,5.631210580130913e-09,7.37364101324389e-08,-1.1923256641454477e-08,3.995501342822859e-09,-1.8875784630580104e-08,-7.29698290418285e-08,2.990255140746805e-07,1.397778853982236e-09,2.6208437757310773e-09,2.8116764280124887e-08,2.5999642383078538e-08,50mV,2,5
0.1890121,0.0500043,1.667004236647286e-05,-1.8322904467496414e-05,-0.0015019599896466177,-0.049981732342736555,4.4978797186233344e-07,3.4543779348307426e-07,3.529901358478849e-08,4.91503183991261e-08,2.7610310096643475e-06,-3.605139729705789e-06,-5.154038351371046e-07,-4.4867085363349327e-07,1.582500556878111e-07,1.1208460074022526e-07,-3.762553852595716e-07,1.5742682871490159e-07,4.3459191567833087e-07,-6.772278736620754e-07,-1.4244632961372633e-07,-3.22776899398433e-07,4.033060866301666e-08,2.5679356156831398e-08,2.8809784168404983e-07,-2.643605984959211e-07,5.982069230975259e-08,-1.1474851505291102e-07,2.333254608987744e-07,5.350751038479761e-07,8.366015662193657e-09,6.383488226383133e-09,-7.088101351311652e-08,1.229934906069807e-07,6.823697553010818e-09,-1.664463071652397e-08,-4.1220778760726336e-08,1.8930839522621547e-07,1.3555148606998469e-09,2.747043553649001e-09,1.1648523559876592e-07,1.2422308300820339e-08,50mV,2,4
0.1502404,0.0500033,1.5062479293619068e-05,-1.6208213250010394e-05,-0.0009432141548421182,-0.04999439397353717,3.9686754793115944e-07,3.2153051321115716e-07,-4.542929049710991e-09,-1.3278868729336736e-07,2.5897785860957306e-06,-3.136681487169701e-06,-6.473442152639173e-07,-7.042389107616633e-07,1.3753834563968432e-07,1.0787002335348432e-07,-2.8620964560741257e-07,4.7563117791861795e-08,4.2778059912311686e-07,-5.827640424527152e-07,-1.3044330248851925e-07,-1.608404971865142e-07,3.4770418120221173e-08,2.585438718226198e-08,1.3866993746045192e-07,-9.718034763744014e-08,6.330670664391535e-08,-9.830506726417809e-08,8.231806795124452e-11,6.072873895077412e-07,7.197083079107683e-09,6.51962727399411e-09,4.3160394758607946e-08,-6.577729354320732e-08,8.185261491252847e-09,-1.4292064358429412e-08,5.4185868855911544e-08,6.539398642508692e-08,1.1542214474742578e-09,2.7032725390392083e-09,1.6980672165739416e-07,1.4021596014625557e-07,50mV,2,3
0.1193355,0.0500021,1.3563191946634465e-05,-1.4347638532013292e-05,-0.0004977125758989899,-0.04999960888604842,3.4976396115872127e-07,3.049179232706557e-07,2.222587978314667e-08,-2.459422346129645e-07,2.399743638651846e-06,-2.733409651024248e-06,-3.1816446396184003e-07,-8.519946179331897e-07,1.1921124272567462e-07,1.0558948245017969e-07,-1.8881187368330105e-07,6.050120524684043e-08,4.092050144667808e-07,-4.997942319715424e-07,-2.237610682851844e-07,-3.5376972107414303e-07,2.956534986118972e-08,2.792702764335431e-08,3.18123252894749e-07,-1.1339705721736823e-07,6.298418861189009e-08,-8.183056201979021e-08,-2.0254874873306446e-07,6.074944392121075e-07,5.747774923300823e-09,8.418267538760308e-09,7.4315199129927e-08,3.3259065763782577e-08,8.456091122427714e-09,-1.0370529699481703e-08,-5.348102702613348e-09,1.2867343631229622e-08,5.284755878708144e-10,4.071025871325311e-09,5.8124265801881856e-08,7.94112072165039e-08,50mV,2,2
0.0946587,0.050002,1.217659974290147e-05,-1.2715768663556212e-05,-0.00014218591544446749,-0.050001818594739636,3.088017072663228e-07,2.865050836594271e-07,2.1567585466948905e-07,-4.0148915365882093e-07,2.201974710788733e-06,-2.388695095195806e-06,-2.944182714535119e-07,-7.859614511720838e-07,1.0351669835802242e-07,1.0193985023597643e-07,-3.24901644790464e-07,1.176698604281225e-07,3.840527843182371e-07,-4.296615031610731e-07,-1.0082162715279063e-07,-4.2430726851684167e-07,2.5106632809700665e-08,2.895887321380078e-08,2.659645155494344e-07,-3.623282542914951e-08,6.050003410123409e-08,-6.793384769184827e-08,-1.7950480164680224e-08,6.389335115580069e-07,4.4735928103982676e-09,9.841083497068275e-09,-7.409913381410069e-08,6.624674615465444e-08,8.03352742455367e-09,-7.018560713944992e-09,6.356240308511848e-08,1.9225382642616112e-07,4.0073785270381016e-11,5.232020075938121e-09,1.114689758988547e-07,-1.1371470284172937e-07,50mV,2,1
1500059,0.0009926,-6.562834812887645e-05,0.00017579337492904936,-0.00022163930599988652,0.0009674911193780745,-3.291871538261927e-07,-4.2113976159342965e-07,-3.3443941041432493e-06,-2.660489264214385e-06,-1.0139833902410899e-08,-7.744940574336255e-08,1.1302659955528722e-06,1.868308698416331e-06,6.67890528616507e-08,8.675891950796516e-08,3.693528077354107e-06,1.6683300618620109e-06,-2.1424727800062307e-08,1.820457456708223e-08,2.7737843433756544e-07,-1.087176676074317e-06,-5.4288288853749034e-08,3.879837455944615e-08,-1.1435242477001199e-06,8.851947176205473e-07,2.327269612997607e-08,-2.0724636843970346e-08,3.596212506593308e-07,-9.622754334687817e-07,1.0570394536038424e-08,2.009646085723375e-08,-2.53369176009549e-07,-1.4595125905428584e-06,7.013997665497647e-09,-3.128332102879971e-08,-7.613476165461528e-07,-4.392213658718461e-07,2.7685882133882788e-08,3.6451586589579104e-08,-2.1831921869134657e-06,1.5081261817494336e-06,1mV,2,73
1191504,0.0011842,-0.00018372070485875793,0.0001539371462643114,-0.0008440998812066764,0.0008305355844056963,4.328540902781304e-07,1.1644148336668e-08,3.2361183782740594e-06,2.6560698468319693e-06,1.0878846667389799e-07,-1.26918706640608e-07,-2.790862076995655e-06,2.0152543263816605e-06,1.2249928925819206e-07,-6.527216518494064e-08,8.948899249886567e-07,2.685029184084595e-07,6.4727405701297135e-09,-5.777699903251507e-09,1.478295114418126e-06,3.0509779355812e-07,1.0735642076238685e-07,3.87602349874359e-09,2.3080407279667155e-06,-1.875295797297931e-07,-1.5583197146702223e-08,-8.934083153112017e-09,4.913693861300084e-07,5.516899034971688e-07,-8.82153937490576e-09,5.8670914586456346e-09,1.2020815280171308e-06,-6.52368871856855e-07,1.5648471941440507e-08,-1.8085184006496262e-07,-8.025285211135464e-07,-7.291581271287191e-07,1.3131337528568238e-08,9.104892530088048e-08,7.004817430740024e-07,-1.5677883164120485e-06,1mV,2,72
946464.9,0.0011922,-0.00019504214733816191,0.00015726165299023378,-0.0008782199931076185,0.0008062254742393719,1.821489390667017e-07,3.8018844575905263e-07,2.820693144326963e-06,3.5377436146239457e-06,-5.007110401075246e-08,-1.8041409677323432e-07,-8.638697029251758e-07,1.1578873541929717e-06,-1.9604922207417994e-08,-1.4274629756855781e-09,-1.7456698660542891e-06,-2.2811596217381706e-07,-6.604482297445187e-08,-6.44524847944805e-09,-2.5314577446086786e-07,-2.7230770531841596e-07,2.5786814290484842e-08,-2.9116723754157224e-08,8.551753831087489e-07,-1.460126889559014e-07,-4.222089291436706e-08,6.07061999221238e-08,-1.8409215688974995e-07,-1.1700407519946155e-06,-1.4775692251130642e-08,-2.3868301010604263e-08,1.1170077434056245e-06,8.749413378370386e-07,2.0802341250096675e-08,-1.7481579980405894e-08,1.1170077434056245e-06,1.017145151921905e-06,6.105902410884897e-08,-7.053268608357796e-08,4.2322705242314464e-07,-1.362285408129708e-06,1mV,2,71
751816.4,0.001211,0.00023952910756390618,0.00010532134534904506,0.0011352146381668324,0.00042179913866688607,-2.7312794918459234e-07,-2.46237672664979e-07,-3.291361095554258e-06,-3.841578559665041e-06,1.2113534656854394e-07,-2.0344754774321332e-07,-1.6252407423834553e-06,-1.9787941329767293e-06,3.287786891746229e-08,-1.2667552819914054e-07,6.580052863009537e-07,1.5463596663790593e-07,7.742025968572552e-08,1.3305948709347492e-08,3.74650031895409e-07,-6.543872197754044e-07,1.4362090026853792e-08,5.36424020518524e-08,-5.222879615936939e-07,2.0553505954379745e-07,-4.586556433255856e-08,-6.697765149844531e-08,-1.0518213370149896e-06,-9.522609231947927e-07,-2.4148934014387677e-08,1.7734127586724052e-07,7.793642553890479e-07,-2.3039571863053633e-07,4.345734646107593e-08,4.273449550546452e-08,8.926025450369528e-07,3.4471974864386625e-08,-8.356570262393089e-08,4.853719052857663e-08,5.373465738971034e-07,-1.4948679296021859e-06,1mV,2,70
597246.1,0.0012301,-6.370811127621672e-05,-0.00026167259835850116,-0.0003543124255287037,-0.0011779448799830662,1.7762920090970493e-07,-3.3117876426957845e-07,1.7114193813405658e-06,-2.347815484408459e-06,-7.78172669977314e-08,-3.272097960038653e-07,-4.090170787425936e-06,7.464035776383826e-07,3.3441709235654374e-11,9.72358776168502e-08,1.204291236708339e-06,-1.1203223064424363e-06,-3.740103212293043e-08,-9.400306275306949e-08,1.8462116115042515e-06,2.5190679079770757e-06,-1.807846649207499e-08,-2.8883356419278747e-08,-7.622779039051515e-07,3.1524599120792714e-07,-3.5932492872383987e-08,7.185145127903433e-09,-2.8947183854824294e-06,-1.250695119223706e-06,6.65802022447012e-08,4.158911510246379e-08,-5.899749848247342e-07,1.0328756261528763e-06,-4.592055293333927e-08,-6.037580427861439e-08,5.393312237581117e-07,3.748584074249899e-07,-5.393297874474625e-08,1.3733969282834473e-07,-8.889296777358615e-07,5.204134657109421e-07,1mV,2,69
474433.6,0.0012414,0.000223376137031176,0.00015777099084355722,0.0010591233193850862,0.0006475407688520001,-2.0102636993025674e-07,-2.420922591602729e-07,-4.4078628156695957e-07,-2.0539242284778e-06,-4.6064482308941096e-08,1.6542221767229934e-07,-2.0804407327722954e-06,-9.084789705269784e-07,1.5948914983640596e-07,2.9649252500194886e-08,2.878707941160282e-07,1.2694776430989737e-06,-8.42409785514206e-09,-3.535642181658607e-08,8.125371756595038e-07,3.179770806648256e-06,-1.5251033736239843e-08,-9.564050108742842e-09,-1.5202795795510773e-06,2.161095100001386e-06,-3.771494333960343e-08,3.2404692946870477e-08,3.986461424567127e-07,7.564194137375863e-08,2.1779883229456705e-08,-1.6142054571795629e-09,-1.146838810736932e-06,-1.543481520808761e-06,3.080857616503714e-08,2.0512637392135855e-08,2.0152543263816605e-06,-1.5100353700586373e-07,-4.390495610211047e-08,-5.295159187226351e-08,4.2577473605867287e-07,9.271907837241273e-08,1mV,2,68
376816.4,0.0012472,0.0002429154861331824,0.00013206986905611742,0.0011358057352417305,0.0005152444046550339,-2.7510519652148523e-07,-2.435707752455601e-07,-3.4509341038354955e-07,-2.790862076995655e-06,2.5378117619502472e-08,4.5480390010594093e-07,-1.5147553078230573e-06,-1.7556135551647254e-06,2.5317306436320428e-08,4.3416389510484395e-08,-3.569575573175142e-07,1.5832562772505041e-06,5.593974778975367e-08,-2.484368852399037e-07,2.086169402554252e-07,1.1766698780682394e-06,-1.0467787817816528e-07,-1.3447071754911488e-07,-5.999039793723735e-07,-1.0093597957756064e-06,2.1181383630443032e-08,6.026968301871912e-08,1.7036854009213381e-06,1.8804620962179748e-06,2.5141579352652115e-08,1.2559641695978913e-07,6.34286383694962e-07,2.4535191093610826e-07,-5.37343369819501e-08,-7.037102379572919e-08,3.375269258831152e-07,-2.7068931467297525e-06,4.646661614511058e-08,-5.0421353886852385e-08,-4.7478883696552946e-07,-1.3534465733648763e-06,1mV,2,67
299355.5,0.0012572,-0.00026672841184398495,-8.171834196390722e-05,-0.0012288687216262994,-0.00026524127789480205,-2.7808598306049023e-07,-1.0066535655414841e-07,-1.2694776430989737e-06,-9.352387637483759e-07,1.574543395881071e-07,-5.341186314409868e-07,3.637180505728304e-06,2.0837552958091075e-06,1.3727097088804817e-07,2.7145508921991335e-08,2.944864409666357e-07,3.5632657500073976e-07,-2.6191456146018844e-08,1.914420899384459e-07,4.011642159957787e-07,-1.0529261913605935e-06,-1.771176533476903e-07,-2.2607319697422986e-10,-3.377539734511369e-06,-7.020052267311558e-07,4.044550246641602e-08,-8.915256435062927e-08,-1.8384776310850238e-06,-1.2727922061357855e-06,-1.117747995817179e-07,1.432733130914109e-07,-1.539062103426345e-06,5.93491404750488e-07,-8.390933442250064e-08,-1.896113462877801e-08,-1.0710449187450224e-07,-8.625660852827976e-07,-7.91097587568493e-08,-1.3468649560281133e-08,3.2324635200988014e-08,-1.7595490463437666e-07,1mV,2,66
