Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank,theta,Re{I1} Rot,Im{I1} Rot,Re{I2} Rot,Im{I2} Rot,Re{A1} Rot,Im{A1} Rot,Re{A2} Rot,Im{A2} Rot,Re{A1} Processed,Im{A1} Processed,Re{A2} Processed,Im{A2} Processed,I1 Mag (A * 10^6),I2 Mag (A * 10^6),I3 Mag (A * 10^6),I1_mag_div_g1,I2_mag_div_g2,h1_2nd,h1_4th,h1_6th,h2_2nd,h2_4th,h2_6th,"Re{A1}, 2nd order","Im{A1}, 2nd order","Re{A2}, 2nd order","Im{A2}, 2nd order","Re{A1}, 4th order","Im{A1}, 4th order","Re{A2}, 4th order","Im{A2}, 4th order","Re{A1}, 6th order","Im{A1}, 6th order","Re{A2}, 6th order","Im{A2}, 6th order"
0.1502404,0.0200016,8.424271582570204e-06,8.278313569448037e-06,0.02000157317161305,-1.2468324983583301e-18,-1.3079006978190864e-07,-1.1980049098080243e-07,-4.7370100573062956e-07,1.4487035577744518e-07,-3.4399566865436987e-07,-3.132482884009423e-07,8.398611104810414e-08,9.39496299157047e-08,8.575864445006378e-09,9.914678805444276e-09,2.3620860388802731e-07,-1.4339951518374494e-07,1.1011980838040003e-08,1.0348789476025968e-08,-1.8452004562988845e-07,5.655402890990402e-08,1.8255433424517053e-10,-1.6328099912782675e-09,2.2144968654681473e-07,1.3923865971017522e-08,1.0125526957977467e-09,1.5245685122230637e-10,1.0673050849849413e-07,-2.306697226477794e-08,-3.1523625807033386e-10,1.2034280549675104e-09,7.629012870276872e-08,-2.415293534412825e-08,-1.035185420658059e-09,-4.972078618571849e-10,-3.609954054644499e-08,-1.607249343324365e-08,6.712067417019186e-10,-5.761546960897985e-10,2.4747476040305474e-07,-5.340988630085266e-08,20mV,1,3,1.5896794160597567,8.424271582570204e-06,8.050266904201461e-06,-1.3079006978190864e-07,-1.1980049098080243e-07,0.0004211804496721404,0.0004024816865718687,-0.000326923741717028,-0.0002994541163277102,0.0004211804496721404,0.0004138831230133896,-0.000326923741717028,-0.0002994541163277102,11.810962164489707,0.1773645962214496,0.4652499438356623,0.3121536816893069,0.0006809129439475981,1,0.962079385900994,0.9639966831991883,1,0.8230371342046382,0.8503586207039072,0.0004211804496721404,0.0004138831230133896,-0.000326923741717028,-0.0002994541163277102,0.00043778138877562794,0.00043019643605167284,-0.00039721627145409253,-0.00036384034678714093,0.000436910683421006,0.00042934081644331747,-0.00038445396301904725,-0.0003521503857746853
0.1890121,0.0200017,9.425383139089705e-06,9.29478137808389e-06,0.020001745741879576,4.336808689942018e-19,-1.4567459808228323e-07,-1.3332346176714002e-07,-2.9507055802318114e-07,-2.470496653549149e-07,-3.852396865017242e-07,-3.4752511772590047e-07,-1.203814188408981e-07,2.4254961291655877e-07,9.469537542219278e-09,1.1082143881918026e-08,3.4305940235800446e-07,-1.2157552702686363e-07,1.2365562257596317e-08,1.1111216035954398e-08,-3.1257798333608684e-07,3.550902308587134e-08,2.1601117755912205e-10,-1.94853551893929e-09,1.5766109432632796e-07,-1.3192817230019245e-07,1.0032751047090352e-09,3.4555084358532837e-10,1.9043140560826095e-08,4.2185676514687484e-09,-5.368347613927353e-10,1.3617573120639642e-09,1.3941522183185106e-07,5.996169772236381e-08,-1.1127406090195168e-09,-8.168472669514455e-10,-5.406519489507492e-08,3.04288436140635e-08,8.222715121088308e-10,-6.376763100876292e-10,1.6450249996615776e-07,2.3492354353082144e-08,20mV,1,4,1.6008472819874047,9.425383139089705e-06,9.007881509694253e-06,-1.4567459808228323e-07,-1.3332346176714002e-07,0.00047122802482959646,0.00045035476532598784,-0.0003641229259673246,-0.0003332504749477519,0.00047122802482959646,0.00046469850672196646,-0.0003641229259673246,-0.0003332504749477519,13.237477410179462,0.19747464136949028,0.5188287998042781,0.3119155147587798,0.0006759032757261595,1,0.9620787315525928,0.9639960950201399,1,0.8230340805787664,0.8503565099913125,0.00047122802482959646,0.00046469850672196646,-0.0003641229259673246,-0.0003332504749477519,0.0004898019355122147,0.00048301505010098363,-0.000442415368402812,-0.00040490483056717,0.00048882773204569,0.000482054345575184,-0.0004282003156194389,-0.00039189501230625786
0.238186,0.0200092,1.0559855769311886e-05,1.0450565608733232e-05,0.020009180582256262,3.2526065174565133e-19,-1.627526457604191e-07,-1.478655687190069e-07,3.811848087123064e-08,-4.622532920846088e-08,-4.3196505317016587e-07,-3.8556551329834746e-07,1.7562937447415178e-07,5.3631835944609214e-08,1.0390024893383312e-08,1.2101775937863462e-08,1.5183970523891925e-07,-8.9307464100019e-08,1.3735283551461248e-08,1.2099789993499196e-08,-3.968649006287073e-07,-2.392337160684167e-08,4.2191748544562855e-10,-2.1121116970067557e-09,1.9337151150613243e-07,-1.6572212085110333e-08,1.0556766729268316e-09,5.173178298908228e-10,6.286210419028236e-08,1.655263751742248e-08,-5.716852080673252e-10,1.4624755252817008e-09,2.4841061733484017e-07,1.0883426519060799e-07,-1.2085486719644175e-09,-8.693658389696598e-10,-6.418853797207065e-08,-6.37196531393242e-08,1.1089937089591248e-09,-6.28690361950195e-10,1.5579156277233435e-07,8.23743517385606e-09,20mV,1,5,1.6150154991667083,1.0559855769311886e-05,1.0088890705254987e-05,-1.627526457604191e-07,-1.478655687190069e-07,0.0005277505356054487,0.0005042130867768574,-0.0004065083304300648,-0.00036932478232359233,0.0005277505356054487,0.0005222885347939027,-0.0004065083304300648,-0.00036932478232359233,14.85681242430917,0.21989236029160228,0.5790117202659393,0.3118487973346295,0.0006704556369289526,1,0.9620505349160531,0.96397075078293,1,0.8229024962749142,0.8502655723779107,0.0005277505356054487,0.0005222885347939027,-0.0004065083304300648,-0.00036932478232359233,0.0005485684134581344,0.0005428909561798401,-0.0004939933130233926,-0.0004488074638191507,0.0005474756730707997,0.000541809525205722,-0.00047809571930943395,-0.00043436403204085214
0.3004808,0.02,1.1841294240566884e-05,1.1755112898692778e-05,0.01999997787784958,-1.5178830414797062e-18,-1.8271033289080236e-07,-1.6487309735907924e-07,-2.2184781939876288e-07,-1.5560082216020697e-07,-4.839911248649042e-07,-4.285492668948702e-07,5.873952535395967e-08,1.0374529358213549e-07,1.2567984886435777e-08,1.3964526005660879e-08,2.1157309659190865e-07,1.0762354853472683e-07,1.4897057568789795e-08,1.407107049710059e-08,-4.3277037591976154e-07,-6.646813875941162e-08,-4.0920736166226664e-10,-2.888297735743565e-09,1.2515732204967855e-07,-1.2363051674020594e-09,1.637116355960447e-09,-2.7413905181366236e-10,3.1001067772525414e-08,3.089413187202198e-08,1.2875564088373743e-10,2.1136951680820565e-09,2.5529039180121126e-07,-3.7480623457232394e-08,-1.896468082646686e-09,-2.82456618154422e-10,-9.995801473520509e-08,-3.8084002883997484e-08,3.7765880059137287e-10,-1.012964618546773e-09,1.9379751049612477e-07,4.9793997563697916e-08,20mV,1,6,1.5467952337894921,1.1841294240566884e-05,1.1299055945480527e-05,-1.8271033289080236e-07,-1.6487309735907924e-07,0.0005920653669162993,0.0005649534221732558,-0.0004567768427150492,-0.000412183655236076,0.0005920653669162993,0.0005877562950562975,-0.0004567768427150492,-0.000412183655236076,16.68529078418161,0.2461020194509672,0.6464533108462869,0.311818562589708,0.0006680744073924759,1,0.9620854346358796,0.9640021203248798,1,0.8230653616341046,0.8503781327023576,0.0005920653669162993,0.0005877562950562975,-0.0004567768427150492,-0.000412183655236076,0.0006153979112472256,0.0006109190243366959,-0.0005549703146396171,-0.0005007909146094198,0.0006141743409410413,0.0006097043592167795,-0.0005371455651893233,-0.00048470631991232683
0.3780242,0.0200004,1.325742074231809e-05,1.3204328921743518e-05,0.020000367252018442,-6.505213034913027e-19,-2.0398378735713943e-07,-1.8297709211645827e-07,-1.1090665533592916e-07,-9.496440931290116e-08,-5.412187216174817e-07,-4.7338672426318596e-07,8.8881177269625e-08,1.2048758898951308e-07,1.4045108898113614e-08,1.5690778957163394e-08,1.727616359569815e-07,-1.1755948037483935e-08,1.6464483972455597e-08,1.531646709073213e-08,-3.4551373297097617e-07,3.2050809701273455e-08,-4.84552344703894e-10,-3.2219780485837037e-09,1.1187264603995442e-07,5.2585291913243045e-09,1.952124363079229e-09,-8.931702337792042e-11,1.6266720268085856e-07,4.8977946121758716e-08,1.0770679520619956e-10,2.461501089500592e-09,2.5044364884120214e-07,-8.897629185172158e-09,-2.1744966292639523e-09,-4.3239953792560255e-10,-1.359756797683769e-07,-1.8774859921575843e-07,5.986038605462908e-10,-1.3960538072969774e-09,3.572622993505403e-07,-3.086520292102107e-08,20mV,1,7,1.5469283744688485,1.325742074231809e-05,1.2630568730368414e-05,-2.0398378735713943e-07,-1.8297709211645827e-07,0.0006628588653030933,0.000631516840226708,-0.0005099407405442791,-0.0004574259310772609,0.0006628588653030933,0.0006602043230186653,-0.0005099407405442791,-0.0004574259310772609,18.7113202904669,0.27402554943646684,0.7190359485713429,0.31176056528532586,0.000663207267816729,1,0.9620839583246381,0.9640007932797419,1,0.8230584721816447,0.8503733702918725,0.0006628588653030933,0.0006602043230186653,-0.0005099407405442791,-0.0004574259310772609,0.0006889823487519612,0.0006862231900928245,-0.0006195680595967887,-0.000555763589754179,0.000687612364973168,0.000684858692670268,-0.0005996668738218516,-0.000537911871488002
0.4763719,0.0200005,1.4856737392343768e-05,1.4847352686443523e-05,0.020000477320682174,-5.421010862427522e-19,-2.2802526095945587e-07,-2.0284449336067163e-07,-1.3694809526637798e-07,6.274383190174379e-08,-6.053514670456261e-07,-5.227182272528957e-07,1.2601774400433158e-07,2.8242216768307573e-08,1.5571851238650164e-08,1.7747009167167388e-08,2.2895955402841941e-07,9.252905327570431e-09,1.8131692709992388e-08,1.6757177045464162e-08,-3.1916725101490497e-07,-3.7339566040502736e-08,-5.383877256030566e-10,-4.024570716133291e-09,1.9777231727784374e-07,-2.3434656951514412e-08,2.617297085333198e-09,-3.2386293397105763e-10,4.459881495150533e-08,-2.3400930298806658e-08,2.392261367578984e-10,2.9853591408650374e-09,5.889520756954276e-08,6.145520378150207e-08,-2.729266060343794e-09,-1.0931492814381079e-10,6.578013416126292e-08,1.477232282661952e-07,5.900421261920401e-10,-1.9472865978039806e-09,2.5858551672189535e-07,-7.679556215899471e-08,20mV,1,8,1.5470919008836495,1.4856737392343768e-05,1.4124317661970884e-05,-2.2802526095945587e-07,-2.0284449336067163e-07,0.0007428191414702214,0.0007061990289284323,-0.0005700359430794328,-0.0005070870288001977,0.0007428191414702214,0.0007423499173737274,-0.0005700359430794328,-0.0005070870288001977,21.003964571973242,0.3051907733244495,0.7998029405776786,0.3117487768241867,0.0006579855451415183,1,0.9620835409943489,0.9640004181457186,1,0.823056524640295,0.8503720240473122,0.0007428191414702214,0.0007423499173737274,-0.0005700359430794328,-0.0005070870288001977,0.0007720942203236223,0.0007716065037413295,-0.0006925841980641109,-0.0006161023132910742,0.0007705589411455387,0.0007700721943686063,-0.0006703371312315393,-0.0005963119840028803
0.5978954,0.0199996,1.661728989729703e-05,1.6663231850386196e-05,0.01999955225084071,-8.673617379884035e-19,-2.54076149177939e-07,-2.24477192286107e-07,-2.346641630313332e-07,-1.2286756701679577e-08,-6.757535546704626e-07,-5.748393787385207e-07,7.60669752810537e-08,2.3574062386100613e-07,1.728770572898743e-08,1.9909218995284644e-08,1.224488370958407e-07,6.409919881830326e-08,1.960867984700586e-08,1.7970101604537517e-08,-3.031586700906115e-07,7.154224865594924e-08,-4.090032270908869e-10,-4.785478318827653e-09,2.1857450651777678e-07,1.2526561144266648e-07,3.501522682981539e-09,-2.3641487965629057e-11,1.753926692112171e-07,-7.048501086343257e-08,1.201121628003203e-10,3.5128985374531475e-09,1.719847395228474e-07,2.2996709282724444e-08,-3.246958267522384e-09,-3.4861036861038754e-10,-1.342664882633308e-07,1.0151400226523495e-07,6.543263171114194e-10,-2.2122758169745506e-09,3.354051794559791e-07,8.033646272829674e-09,20mV,1,9,1.5472956506371922,1.661728989729703e-05,1.5755791003654203e-05,-2.54076149177939e-07,-2.24477192286107e-07,0.0008308830962252417,0.0007878071871829974,-0.0006352188144954924,-0.0005612181089276311,0.0008308830962252417,0.0008331802453070286,-0.0006352188144954924,-0.0005612181089276311,23.532905031689882,0.3390349531209786,0.8871770837878165,0.31177370573565816,0.0006524539873013659,1,0.962087048366798,0.9640035709021867,1,0.8230728923783907,0.8503833385076794,0.0008308830962252417,0.0008331802453070286,-0.0006352188144954924,-0.0005612181089276311,0.0008636256954458714,0.0008660133682512443,-0.0007717649559080167,-0.0006818571163313476,0.0008619087328147956,0.0008642916587199735,-0.0007469793747490692,-0.0006599589661675421
0.7515633,0.0200006,1.8604813057264e-05,1.872246776640574e-05,0.0200006408817993,-3.2526065174565133e-19,-2.835214415287451e-07,-2.4784778872642796e-07,-1.28107758184305e-07,4.9998071018743094e-08,-7.545018148830327e-07,-6.313298316149529e-07,6.42919635951096e-08,5.6041824654518095e-09,1.9170354770060654e-08,2.271623447993012e-08,2.524322831747454e-07,3.1939687020904975e-08,2.128980230717427e-08,1.944392301356577e-08,-1.910728063153659e-07,-7.488479089385889e-08,-3.501792015478654e-10,-5.8042907940837125e-09,2.0236309695090235e-07,6.825476850459949e-08,4.2593811411458134e-09,-5.517278952387623e-11,2.2372962030604685e-07,2.2397714103134237e-08,1.4356362990404127e-10,4.415570095096772e-09,-5.088456580273729e-08,2.7205399126225774e-09,-3.686524177096019e-09,-4.457929392362371e-11,-2.6314498664494912e-08,7.97002299329534e-08,5.287331282022448e-10,-2.8698310339136235e-09,1.881613234822627e-07,4.579124580694269e-08,20mV,1,10,1.547567463524299,1.8604813057264e-05,1.758173920346654e-05,-2.835214415287451e-07,-2.4784778872642796e-07,0.0009302108451031929,0.0008790587915343265,-0.0007087581800723217,-0.0006195797634405103,0.0009302108451031929,0.0009360933920594161,-0.0007087581800723217,-0.0006195797634405103,26.394504506806772,0.3765805812613254,0.9837938528720104,0.31189418668459834,0.0006463878138426186,1,0.9620829208407745,0.9639998606967305,1,0.8230536305902809,0.8503700235376535,0.0009302108451031929,0.0009360933920594161,-0.0007087581800723217,-0.0006195797634405103,0.0009668717996680284,0.00097298618630643,-0.0008611324386771875,-0.0007527817634388631,0.000964949148883573,0.0009710513768983899,-0.0008334703252165363,-0.0007286001931993973
0.9486946,0.0200003,2.0873806739148136e-05,2.108572357367745e-05,0.020000337989871157,-3.2526065174565133e-19,-3.169053669152183e-07,-2.7352380586832065e-07,-2.864188132838777e-07,-9.974461043013991e-08,-8.44011853461038e-07,-6.921536480855126e-07,1.820434987133602e-07,4.520677212378315e-08,2.138617496885017e-08,2.5287103791504035e-08,3.78856150304333e-07,3.508719656153635e-08,2.328284010099575e-08,2.074212788273081e-08,-3.1701242436594016e-07,1.5676115581450497e-07,-2.7558928876720405e-10,-6.784836019508268e-09,1.9920699035537972e-07,-2.0727498631055147e-08,4.756701257254829e-09,7.873260428044977e-11,1.1982852984324207e-07,9.455967947330505e-08,1.3442862577804587e-10,5.14684423952038e-09,8.667670958553076e-08,-6.75465550861605e-08,-3.925819560851279e-09,-3.6474817739484364e-10,-1.0353802394055623e-08,3.393597427919318e-08,6.596649813160101e-10,-3.25593109233042e-09,2.927013892038806e-07,-5.0229961500338284e-08,20mV,1,11,1.5479126856416117,2.0873806739148136e-05,1.9645809412457414e-05,-3.169053669152183e-07,-2.7352380586832065e-07,0.0010436726994173466,0.000982273870691921,-0.0007922366402657915,-0.0006837864031876858,0.0010436726994173466,0.0010542683620824794,-0.0007922366402657915,-0.0006837864031876858,29.670246820827817,0.4186218866188913,1.0915276823520421,0.3120574057642494,0.0006395532900896307,1,0.9620840692729993,0.9640008930101922,1,0.8230589899406633,0.8503737281956629,0.0010436726994173466,0.0010542683620824794,-0.0007922366402657915,-0.0006837864031876858,0.0010848040548119666,0.0010958172947184745,-0.0009625514695160625,-0.0008307866283520966,0.0010826470255212843,0.0010936383666517336,-0.0009316334853697473,-0.0008041010446531023
1.195791,0.02,2.3424543758193655e-05,2.3742344284091024e-05,0.020000011395557547,-1.734723475976807e-18,-3.548059908587219e-07,-2.900100683172817e-07,-2.2492058713994172e-07,6.19771960395579e-08,-9.499543116397505e-07,-7.569750513166916e-07,2.3086683828227483e-07,1.3359979025609553e-07,2.3982262377181935e-08,2.269653434423244e-08,1.3402967146862443e-07,-5.468012368372451e-08,2.9362046633189544e-08,2.2292117878918877e-08,-3.1140374815724117e-07,1.5106427516070374e-08,-5.324202740693644e-10,-4.4723919466086715e-09,1.83220625964445e-07,-1.1955746948143956e-08,3.205854319963149e-09,3.790191807954978e-12,3.281816107439179e-07,7.187710306406058e-08,2.827762488128573e-10,3.4507446588403003e-09,1.663606859521344e-07,-2.744090682385421e-08,-3.0205172879739228e-09,-3.991855520139061e-10,-1.255158916256484e-07,-6.90699526177754e-08,7.037425825198831e-10,-1.7822131975197965e-09,1.2305658738378666e-07,-4.8074443196427566e-08,20mV,1,12,1.5483158530337142,2.3424543758193655e-05,2.19274206214752e-05,-3.548059908587219e-07,-2.900100683172817e-07,0.0011712265205707218,0.0010963704063861573,-0.0008870139663446467,-0.0007250243445873048,0.0011712265205707218,0.0011871165378118103,-0.0008870139663446467,-0.0007250243445873048,33.35278342783161,0.45825007460406797,1.2146704995672117,0.3124503331793726,0.0006235810733907351,1,0.9620853075546996,0.9640020060923286,1,0.8230647685885979,0.8503777227498106,0.0011712265205707218,0.0011871165378118103,-0.0008870139663446467,-0.0007250243445873048,0.001217383231376425,0.0012338994562021378,-0.0010776964343470925,-0.0008808837071602346,0.0012149627419536157,0.00123144612802612,-0.0010430823181448922,-0.000852590943049215
0.0946587,0.0200009,6.709278797126476e-06,6.517986844473575e-06,0.020000851008119484,-1.043544591017298e-18,-1.0426151542234087e-07,-1.0498270730810598e-07,-1.9893790086634745e-07,1.848917698026121e-08,-2.689298310412246e-07,-2.486934821016319e-07,-6.745208973328907e-08,9.210012412690561e-08,6.354676177614288e-09,1.2021225126081989e-08,2.0257249587092766e-07,1.096337101259303e-07,5.6506894903865225e-09,7.821672789857964e-09,-4.4841883987933334e-07,-3.151786989611656e-08,4.589371366213501e-10,-3.912934211009807e-09,1.315706788505309e-07,6.480826742030975e-08,2.9915543910822322e-09,6.278605545224527e-10,1.0806548646891725e-07,3.410672221414077e-08,-5.892717836206424e-10,2.8744887063071302e-09,1.2786506062026745e-07,2.4457250229267254e-08,-2.5629671114839794e-09,-7.17042014785419e-10,5.7762632570194556e-08,-6.55528781579482e-08,8.972221612990622e-10,-2.0076688434615715e-09,2.5781213918010364e-07,2.567523909438114e-09,20mV,2,1,1.5736525890833064,6.709278797126476e-06,6.374311631414192e-06,-1.0426151542234087e-07,-1.0498270730810598e-07,0.00033544966633683725,0.00031870202067034524,-0.0002606316081224983,-0.00026243443441166606,0.00033544966633683725,0.00032588547566438813,-0.0002606316081224983,-0.00026243443441166606,9.354067269498412,0.1479588876407986,0.36629455642105346,0.3114560488421307,0.0007156139711508581,1,0.9620821241244877,0.9639991445390353,1,0.8230499125809425,0.8503674534882469,0.00033544966633683725,0.00032588547566438813,-0.0002606316081224983,-0.00026243443441166606,0.0003486705115138716,0.0003387293740240209,-0.0003166656166759104,-0.00031885603825497895,0.00034797714109719715,0.0003380557726741758,-0.0003064929249742277,-0.0003086129805828619
0.1193355,0.0200012,7.51855347858665e-06,7.320760488589121e-06,0.020001163581956857,1.6534083130403943e-18,-1.1726371689014212e-07,-1.1220885649826246e-07,-3.2380339575378e-07,1.8475172966382497e-07,-3.041030396990871e-07,-2.766020625747476e-07,8.960788510293365e-08,4.050313687551874e-08,7.453603157770316e-09,1.0973125601439358e-08,2.0377034546321705e-07,-1.0677248087466301e-07,8.222337643483102e-09,8.777964232868574e-09,-2.6942753406444973e-07,1.1267519540488039e-08,2.685383495013429e-10,-2.9326870848267473e-09,1.0901568912766229e-07,-7.1018515427101e-08,2.042949973530667e-09,4.1399091836729695e-10,1.5350036954278332e-07,-2.499991313256296e-08,-4.914208199424903e-10,2.1871604881039693e-09,1.9498086421206706e-07,-3.063865238353004e-08,-1.8470869380479893e-09,-7.983417315935858e-10,-4.6952929909172863e-08,-2.8866332547430695e-08,8.544154820399709e-10,-1.295118342079951e-09,2.391132713545945e-07,1.6390388840504938e-08,20mV,2,2,1.5807498763258772,7.51855347858665e-06,7.139627414299939e-06,-1.1726371689014212e-07,-1.1220885649826246e-07,0.0003759058040687779,0.00035696060306914494,-0.00029312518371569585,-0.00028048950304377024,0.0003759058040687779,0.0003660167299063147,-0.00029312518371569585,-0.00028048950304377024,10.493911593950802,0.162300975892134,0.4110807217260731,0.31119249994160136,0.0006991241812791462,1,0.9620809389520593,0.9639980792064026,1,0.8230443817762765,0.8503636304006682,0.0003759058040687779,0.0003660167299063147,-0.00029312518371569585,-0.00028048950304377024,0.0003907216002826446,0.0003804427622326622,-0.0003561474814797708,-0.00034079511294205525,0.0003899445571284093,0.00037968616100110135,-0.00034470569205503676,-0.00032984654213352374
0.1502404,0.0200014,8.422147469025425e-06,8.217447528015557e-06,0.02000135015423877,1.6805133673525319e-18,-1.315975224230978e-07,-1.2016058237242083e-07,-3.128453824223333e-07,-4.2722233607368424e-08,-3.4352023004225835e-07,-3.072238368986974e-07,1.1595071979555225e-07,-8.66259975721514e-08,8.701930958223368e-09,9.966297626830057e-09,3.989065135859969e-07,9.859981871054984e-08,1.0939420311243758e-08,9.853559440490409e-09,-3.1390177314782715e-07,-1.156236874470288e-08,9.907728978249283e-11,-1.653979260070955e-09,1.0260256387432486e-07,2.159385971595466e-08,1.008630924003732e-09,2.333882634415236e-10,-2.316025214217132e-08,-9.050225762238086e-08,-2.4107217260003073e-10,1.259178272363107e-09,2.389891005495793e-07,-6.561088294424034e-08,-1.1348453846400677e-09,-4.753967448150195e-10,-1.2725082257743353e-07,6.818920039978519e-08,5.881885901963858e-10,-5.617379496642763e-10,2.1486389267231037e-07,1.0776001098823918e-07,20mV,2,3,1.589674101749888,8.422147469025425e-06,7.989403405487401e-06,-1.315975224230978e-07,-1.2016058237242083e-07,0.0004210789473749885,0.00039944320477756614,-0.00032894939131712365,-0.00030036090120782734,0.0004210789473749885,0.000410844641219087,-0.00032894939131712365,-0.00030036090120782734,11.766860748122262,0.17820346086419608,0.46086075381512315,0.3109881187745259,0.0006841333938323818,1,0.9620802315253423,0.9639974433135712,1,0.8230410804515973,0.8503613484338586,0.0004210789473749885,0.000410844641219087,-0.00032894939131712365,-0.00030036090120782734,0.0004376755010415125,0.00042703781634480546,-0.0003996755437002382,-0.0003649403515107912,0.00043680504579722107,0.00042618851747871963,-0.00038683483430069083,-0.00035321560858923433
0.1890121,0.0200014,9.422103512825041e-06,9.218460616974705e-06,0.02000137318263084,2.168404344971009e-18,-1.4669476630973316e-07,-1.3327373953795598e-07,-2.7124518500906897e-07,-1.386354941380326e-07,-3.845506983194665e-07,-3.3991396550703505e-07,2.9093495045399666e-08,-6.835884699672852e-08,9.613577408503247e-09,1.083102718914064e-08,1.787127165766898e-07,-1.0200011276443749e-07,1.214580339521228e-08,1.0609748129922456e-08,-3.661501093115579e-07,-1.5631552207117727e-08,2.0259625444989684e-10,-1.931128896076223e-09,1.5215272641944662e-07,-6.048189173514314e-08,1.0579960870126761e-09,3.934462708944623e-10,9.785499342268526e-08,-3.151943721276191e-08,-4.416168614858803e-10,1.3981981067040036e-09,2.399948981161006e-07,1.5613078756207054e-08,-1.1286768424936545e-09,-6.523806258214449e-10,-9.281379387786565e-08,5.412894955030127e-09,9.161884760790927e-10,-6.359008239322882e-10,2.182538205415488e-07,6.623070763657409e-08,20mV,2,4,1.6008527051271277,9.422103512825041e-06,8.931566092478586e-06,-1.4669476630973316e-07,-1.3327373953795598e-07,0.000471072832189701,0.00044654764505042794,-0.00036668656128405273,-0.00033313860126035777,0.000471072832189701,0.00046089138644640656,-0.00036668656128405273,-0.00033313860126035777,13.181655842613386,0.19819496490349636,0.513245305409321,0.3106001876430089,0.000678368751965746,1,0.962080144208057,0.963997364825766,1,0.8230406729709329,0.8503610667732862,0.000471072832189701,0.00046089138644640656,-0.00036668656128405273,-0.00033313860126035777,0.0004896399068473323,0.000479057165061641,-0.00044552665904155496,-0.00040476566007099766,0.0004886660994917172,0.00047810440491163436,-0.000431212781972078,-0.0003917613520624357
0.238186,0.0200097,1.0556323424620942e-05,1.0354263137332126e-05,0.020009716303861863,1.6263032587282567e-18,-1.6350197769803146e-07,-1.4756925382887932e-07,-2.7970206720438283e-08,2.2940701147139247e-07,-4.310682079210711e-07,-3.760628747760358e-07,-7.50615333660559e-08,-4.478089476868824e-08,1.0518973333838211e-08,1.2055062540679629e-08,3.491599775071053e-07,-2.2963384390346592e-08,1.3735193301567758e-08,1.1502396115817336e-08,-4.0873154008419794e-07,1.3827746891403436e-07,5.84983539886403e-10,-1.953352329275804e-09,2.278868495074365e-07,4.770864496471341e-08,1.0330658822885363e-09,5.764612404787582e-10,1.1022064359507191e-07,-1.943964768663876e-08,-5.43162934437063e-10,1.4240601781275846e-09,1.4215226364594726e-07,1.7521609139432834e-08,-1.3083841660732948e-09,-9.980926035565865e-10,6.238883298877368e-09,8.85982232298755e-08,1.04047391711101e-09,-6.600466799429604e-10,2.2252742758193356e-07,-2.7848273040103248e-08,20mV,2,5,1.6150210021722355,1.0556323424620942e-05,9.992578550445848e-06,-1.6350197769803146e-07,-1.4756925382887932e-07,0.0005275598746286861,0.0004993863180617551,-0.0004083580747520016,-0.00036856493869111235,0.0005275598746286861,0.0005174617660788003,-0.0004083580747520016,-0.00036856493869111235,14.786707860856511,0.2202489077992892,0.572051645977092,0.3103772822359661,0.000671542756490745,1,0.9620485027868069,0.9639689243077709,1,0.8228930130050987,0.8502590196788358,0.0005275598746286861,0.0005174617660788003,-0.0004083580747520016,-0.00036856493869111235,0.0005483713899044393,0.0005378749247879362,-0.0004962468611329325,-0.00044788925518417146,0.0005472789229253719,0.0005368033688953108,-0.0004802749107045625,-0.0004334737181974602
